date,product,region,quantity,sales,profit
2024-06-16,Tablet,India,6,26180,2822
2024-06-16,Smartwatch,India,3,22187,6534
2024-06-17,Laptop,Germany,10,41877,9966
2024-06-17,Smartwatch,USA,2,6258,1641
2024-06-17,Tablet,India,6,16828,4090
2024-06-17,Mobile,India,2,6534,1885
2024-06-18,Headphones,USA,5,39836,9014
2024-06-18,Laptop,Germany,3,38986,5854
2024-06-18,Smartwatch,Germany,8,23630,3762
2024-06-18,Mobile,Germany,8,28005,5479
2024-06-18,Camera,India,1,18221,4740
2024-06-19,Camera,Germany,2,37452,10704
2024-06-19,Headphones,Germany,3,33793,4194
2024-06-19,Smartwatch,India,5,4928,747
2024-06-19,Mobile,UK,4,17296,4702
2024-06-19,Laptop,UK,1,49055,7194
2024-06-19,Headphones,Germany,9,33921,4028
2024-06-20,Camera,Canada,4,30567,6280
2024-06-20,Tablet,Germany,5,34393,7334
2024-06-20,Mobile,Germany,4,30951,8562
2024-06-20,Smartwatch,India,4,21348,5738
2024-06-20,Smartwatch,USA,7,6327,1721
2024-06-21,Mobile,Germany,6,46728,7442
2024-06-21,Laptop,UK,3,24674,3756
2024-06-21,Laptop,Canada,6,32753,7957
2024-06-21,Headphones,Germany,8,36226,4457
2024-06-22,Camera,Germany,2,4938,988
2024-06-22,Headphones,India,9,33339,4966
2024-06-22,Camera,Canada,3,33332,8936
2024-06-23,Headphones,India,6,33932,4359
2024-06-23,Laptop,Canada,2,29719,3292
2024-06-23,Camera,Germany,10,8798,2145
2024-06-23,Tablet,Canada,5,22902,3968
2024-06-23,Laptop,India,10,18635,3336
2024-06-23,Camera,USA,2,48380,14203
2024-06-24,Laptop,India,4,14841,3040
2024-06-24,Camera,India,2,31035,3569
2024-06-24,Mobile,Germany,4,20225,4554
2024-06-24,Headphones,USA,5,3555,887
2024-06-24,Laptop,India,3,33528,5017
2024-06-24,Laptop,UK,6,43342,9899
2024-06-25,Headphones,Germany,6,33576,7154
2024-06-25,Tablet,UK,6,33879,9608
2024-06-25,Headphones,Germany,8,17495,2768
2024-06-25,Tablet,UK,8,25477,5816
2024-06-25,Smartwatch,Germany,3,12973,1343
2024-06-25,Mobile,UK,6,49074,11100
2024-06-26,Mobile,UK,7,44231,10212
2024-06-26,Laptop,Germany,1,27913,4678
2024-06-26,Mobile,India,4,39420,4445
2024-06-26,Mobile,USA,2,29848,8213
2024-06-26,Headphones,India,1,27936,7326
2024-06-27,Smartwatch,Canada,7,9488,1708
2024-06-27,Laptop,Germany,2,11194,1740
2024-06-27,Mobile,India,6,2066,216
2024-06-27,Laptop,USA,6,18825,3649
2024-06-28,Mobile,Canada,6,40143,5374
2024-06-28,Mobile,USA,5,36283,5808
2024-06-28,Tablet,USA,3,37625,8417
2024-06-28,Camera,Germany,2,6582,827
2024-06-28,Smartwatch,Germany,10,31320,5331
2024-06-29,Headphones,Germany,4,36936,4458
2024-06-29,Camera,India,6,45848,13067
2024-06-29,Laptop,India,2,48026,6603
2024-06-30,Mobile,India,4,20877,2736
2024-06-30,Mobile,USA,3,42043,4213
2024-06-30,Camera,UK,10,32839,4814
2024-06-30,Tablet,UK,10,49330,10225
2024-07-01,Camera,India,2,48833,14298
2024-07-01,Camera,India,6,34659,6543
2024-07-01,Mobile,UK,1,26741,2726
2024-07-01,Headphones,Canada,2,29177,4507
2024-07-02,Smartwatch,USA,3,13875,3718
2024-07-02,Camera,USA,5,8692,1195
2024-07-02,Mobile,Germany,2,36961,6108
2024-07-02,Tablet,India,9,33627,7517
2024-07-02,Mobile,Canada,2,9547,2390
2024-07-02,Tablet,Germany,6,41026,6835
2024-07-03,Laptop,UK,7,10374,2977
2024-07-03,Headphones,UK,9,21563,5813
2024-07-03,Smartwatch,UK,5,6105,1436
2024-07-03,Laptop,UK,7,45736,12847
2024-07-03,Mobile,Canada,7,5233,942
2024-07-03,Headphones,USA,9,26291,3686
2024-07-04,Headphones,USA,8,8776,2507
2024-07-04,Smartwatch,USA,4,13118,1475
2024-07-04,Tablet,UK,7,36245,6708
2024-07-04,Mobile,Canada,10,35632,8045
2024-07-04,Mobile,UK,8,47070,5407
2024-07-05,Mobile,Germany,8,43453,6686
2024-07-05,Headphones,USA,3,34848,9569
2024-07-05,Laptop,USA,1,14431,3336
2024-07-06,Mobile,UK,9,35679,6688
2024-07-06,Tablet,Germany,10,1846,525
2024-07-06,Mobile,India,10,6774,1215
2024-07-07,Smartwatch,UK,5,43219,7584
2024-07-07,Mobile,USA,10,31267,9118
2024-07-07,Camera,Canada,3,28904,5709
2024-07-07,Camera,Canada,7,44343,6133
2024-07-07,Tablet,Germany,2,44869,7077
2024-07-07,Laptop,UK,3,33729,5040
2024-07-08,Mobile,Germany,8,8669,2429
2024-07-08,Headphones,UK,8,11050,2189
2024-07-08,Headphones,Germany,6,30208,8675
2024-07-09,Smartwatch,Canada,3,29684,7129
2024-07-09,Laptop,Germany,4,35383,7907
2024-07-09,Laptop,India,4,45380,12596
2024-07-10,Smartwatch,Germany,10,45623,12963
2024-07-10,Smartwatch,USA,5,14929,4028
2024-07-10,Laptop,Germany,9,47067,9447
2024-07-11,Mobile,Germany,10,46859,11448
2024-07-11,Tablet,USA,4,34147,7379
2024-07-11,Mobile,Canada,7,4990,1007
2024-07-12,Camera,USA,6,15203,4523
2024-07-12,Mobile,Germany,2,41226,5007
2024-07-12,Smartwatch,USA,1,45024,11605
2024-07-12,Headphones,USA,7,20704,6169
2024-07-12,Smartwatch,India,4,26403,4500
2024-07-12,Camera,UK,2,7638,1090
2024-07-13,Camera,USA,6,47732,10021
2024-07-13,Mobile,USA,7,44086,4463
2024-07-13,Tablet,Germany,5,49727,8146
2024-07-13,Mobile,Canada,3,34878,8531
2024-07-14,Smartwatch,USA,1,13889,1647
2024-07-14,Smartwatch,UK,2,7469,1866
2024-07-14,Tablet,USA,2,36227,5531
2024-07-14,Mobile,Germany,8,46990,10388
2024-07-14,Tablet,Germany,1,14485,1659
2024-07-14,Headphones,India,7,34279,6895
2024-07-15,Mobile,Germany,8,22382,4538
2024-07-15,Smartwatch,USA,1,7315,2193
2024-07-15,Mobile,Germany,4,45139,9404
2024-07-15,Smartwatch,India,1,28756,5360
2024-07-15,Headphones,Germany,8,41824,9953
2024-07-15,Mobile,USA,2,27564,3432
2024-07-16,Headphones,Canada,5,49314,10195
2024-07-16,Laptop,India,4,19791,5628
2024-07-16,Tablet,Germany,3,16463,4342
2024-07-16,Mobile,India,9,21235,4043
2024-07-16,Mobile,India,6,23389,5280
2024-07-16,Smartwatch,Germany,4,5269,898
2024-07-17,Tablet,UK,8,29773,8404
2024-07-17,Mobile,UK,4,18793,3436
2024-07-17,Tablet,USA,7,17129,4941
2024-07-17,Tablet,Germany,9,12487,1688
2024-07-17,Headphones,Canada,6,38460,7878
2024-07-17,Tablet,Canada,4,18906,3927
2024-07-18,Smartwatch,Germany,4,38571,11111
2024-07-18,Headphones,Germany,8,11469,2772
2024-07-18,Headphones,USA,3,8094,2205
2024-07-19,Smartwatch,USA,7,22946,5604
2024-07-19,Camera,India,8,8866,1543
2024-07-19,Headphones,India,3,36281,5780
2024-07-19,Camera,Canada,7,13811,1703
2024-07-19,Laptop,India,4,48729,13274
2024-07-19,Mobile,India,6,38645,6017
2024-07-20,Camera,UK,1,32480,8657
2024-07-20,Laptop,Germany,7,18608,4105
2024-07-20,Smartwatch,UK,10,25686,6596
2024-07-20,Tablet,Canada,2,12547,1973
2024-07-20,Tablet,Germany,2,7550,1414
2024-07-21,Laptop,UK,1,20891,3170
2024-07-21,Mobile,USA,3,16173,4822
2024-07-21,Tablet,Canada,2,14637,1727
2024-07-21,Mobile,UK,4,6647,1494
2024-07-21,Camera,USA,6,31553,9377
2024-07-22,Laptop,Germany,9,48094,11930
2024-07-22,Camera,Germany,6,24556,4172
2024-07-22,Tablet,Germany,2,6162,671
2024-07-23,Headphones,USA,5,1503,213
2024-07-23,Mobile,Germany,2,11505,1932
2024-07-23,Mobile,India,4,2487,650
2024-07-23,Laptop,Germany,4,33033,3645
2024-07-23,Smartwatch,India,4,15200,3878
2024-07-24,Headphones,India,3,42249,8198
2024-07-24,Camera,USA,2,22567,3443
2024-07-24,Camera,India,9,32495,4944
2024-07-24,Mobile,Canada,4,30977,9273
2024-07-25,Camera,UK,9,41249,12338
2024-07-25,Tablet,USA,3,31741,7442
2024-07-25,Tablet,UK,3,13603,1776
2024-07-25,Camera,UK,10,38139,3910
2024-07-26,Headphones,USA,3,18235,3935
2024-07-26,Laptop,India,6,26073,5228
2024-07-26,Laptop,India,9,27995,7801
2024-07-26,Headphones,USA,6,10714,1757
2024-07-27,Mobile,UK,9,44403,11799
2024-07-27,Camera,Canada,5,30458,3233
2024-07-27,Smartwatch,UK,5,49383,7996
2024-07-27,Smartwatch,USA,9,20147,5420
2024-07-27,Camera,Canada,9,20508,4736
2024-07-28,Headphones,Canada,3,17194,2499
2024-07-28,Laptop,UK,2,40143,5071
2024-07-28,Smartwatch,Canada,5,47093,10618
2024-07-28,Laptop,UK,8,27894,7821
2024-07-29,Smartwatch,Canada,2,5780,1237
2024-07-29,Laptop,UK,9,30982,3165
2024-07-29,Headphones,USA,1,42384,4860
2024-07-30,Mobile,India,8,35111,9372
2024-07-30,Mobile,Germany,10,49503,10683
2024-07-30,Headphones,Germany,4,3451,759
2024-07-30,Laptop,India,7,18941,3164
2024-07-30,Laptop,India,8,14776,4316
2024-07-30,Laptop,USA,3,1315,359
2024-07-31,Laptop,Germany,2,49091,11207
2024-07-31,Smartwatch,USA,3,10070,2769
2024-07-31,Smartwatch,UK,3,22942,5189
2024-07-31,Camera,UK,10,7531,865
2024-08-01,Laptop,UK,3,16406,2565
2024-08-01,Camera,Germany,4,13349,3023
2024-08-01,Mobile,UK,1,7206,2102
2024-08-01,Smartwatch,UK,8,45033,4733
2024-08-02,Headphones,India,7,28538,5908
2024-08-02,Mobile,USA,8,27265,4399
2024-08-02,Mobile,Canada,4,14433,2241
2024-08-02,Laptop,India,9,12261,2396
2024-08-02,Tablet,India,6,33941,5059
2024-08-02,Camera,Germany,1,29699,5434
2024-08-03,Camera,USA,6,35831,6762
2024-08-03,Mobile,USA,8,13028,2085
2024-08-03,Headphones,India,5,46664,9171
2024-08-04,Smartwatch,India,4,27469,4463
2024-08-04,Headphones,USA,2,17630,3853
2024-08-04,Smartwatch,Germany,7,40591,8966
2024-08-04,Camera,Germany,1,32924,9818
2024-08-04,Tablet,Germany,10,10509,2603
2024-08-04,Laptop,UK,4,42644,12303
2024-08-05,Camera,UK,7,13375,3772
2024-08-05,Laptop,UK,10,34621,7205
2024-08-05,Headphones,USA,6,49052,5812
2024-08-05,Laptop,Canada,7,22694,4237
2024-08-06,Tablet,UK,8,25472,5868
2024-08-06,Tablet,UK,6,32771,6049
2024-08-06,Headphones,Canada,10,43866,4688
2024-08-07,Laptop,India,10,45837,12434
2024-08-07,Mobile,India,1,23933,6079
2024-08-07,Camera,Germany,9,36207,4986
2024-08-07,Laptop,Germany,6,43951,10883
2024-08-07,Camera,Germany,2,40623,10494
2024-08-07,Headphones,India,5,35658,5591
2024-08-08,Laptop,India,2,20378,2328
2024-08-08,Smartwatch,UK,5,29789,4810
2024-08-08,Tablet,USA,7,40067,7029
2024-08-08,Mobile,Germany,1,37428,5931
2024-08-09,Mobile,Germany,2,44443,11109
2024-08-09,Camera,USA,3,21055,5119
2024-08-09,Laptop,Canada,10,3525,452
2024-08-10,Tablet,USA,6,40559,10050
2024-08-10,Tablet,India,1,15338,2435
2024-08-10,Smartwatch,Canada,1,2680,765
2024-08-11,Laptop,India,8,3473,558
2024-08-11,Smartwatch,Canada,10,31519,6430
2024-08-11,Camera,UK,2,26890,5850
2024-08-11,Camera,Canada,4,27742,7125
2024-08-11,Smartwatch,Germany,4,3342,516
2024-08-12,Laptop,India,1,11786,2311
2024-08-12,Mobile,USA,6,13883,3019
2024-08-12,Headphones,Germany,9,49243,14545
2024-08-12,Smartwatch,UK,10,33696,9702
2024-08-13,Mobile,UK,1,35907,5713
2024-08-13,Headphones,UK,3,4962,1038
2024-08-13,Mobile,USA,7,10003,2187
2024-08-13,Mobile,USA,3,20649,3680
2024-08-13,Camera,USA,8,5621,831
2024-08-14,Camera,USA,2,8809,2220
2024-08-14,Mobile,UK,5,11149,3246
2024-08-14,Tablet,Canada,4,41246,10298
2024-08-15,Smartwatch,UK,5,25190,5106
2024-08-15,Laptop,Germany,6,16587,3547
2024-08-15,Tablet,USA,6,45576,11021
2024-08-15,Camera,Canada,2,45960,6307
2024-08-16,Mobile,UK,7,49634,9783
2024-08-16,Laptop,Canada,1,42753,5310
2024-08-16,Camera,India,1,4249,877
2024-08-16,Mobile,UK,7,27492,2878
2024-08-17,Smartwatch,UK,2,8966,1703
2024-08-17,Smartwatch,USA,7,3563,939
2024-08-17,Mobile,Canada,1,17623,4135
2024-08-17,Camera,USA,7,32513,8654
2024-08-17,Tablet,USA,2,38849,10697
2024-08-18,Laptop,India,3,23732,5846
2024-08-18,Tablet,Canada,1,31118,6250
2024-08-18,Tablet,Canada,2,48476,8211
2024-08-19,Tablet,Canada,6,13321,2077
2024-08-19,Smartwatch,India,1,40497,6604
2024-08-19,Mobile,India,1,7736,1463
2024-08-19,Smartwatch,India,9,4920,969
2024-08-19,Tablet,USA,8,35529,9052
2024-08-19,Headphones,UK,6,1303,222
2024-08-20,Tablet,Germany,7,5489,850
2024-08-20,Smartwatch,Canada,4,10533,1578
2024-08-20,Camera,India,8,26598,7918
2024-08-21,Laptop,Canada,2,37308,6663
2024-08-21,Mobile,Germany,7,14714,1597
2024-08-21,Camera,USA,10,24381,5919
2024-08-22,Laptop,India,5,4409,567
2024-08-22,Smartwatch,India,10,44963,5604
2024-08-22,Laptop,Canada,3,32677,6402
2024-08-23,Tablet,Germany,1,27735,8139
2024-08-23,Mobile,Germany,7,43263,4808
2024-08-23,Tablet,USA,6,29136,8530
2024-08-23,Tablet,USA,4,5095,1238
2024-08-24,Headphones,UK,5,5356,1180
2024-08-24,Camera,UK,9,3261,375
2024-08-24,Tablet,UK,3,29938,3624
2024-08-24,Smartwatch,Canada,10,7067,1746
2024-08-24,Tablet,USA,9,17836,5262
2024-08-24,Laptop,India,1,43009,11484
2024-08-25,Tablet,Germany,8,28414,3287
2024-08-25,Tablet,USA,8,8064,852
2024-08-25,Smartwatch,USA,1,11411,3116
2024-08-26,Camera,Germany,5,46794,12137
2024-08-26,Camera,UK,5,40453,8815
2024-08-26,Laptop,UK,6,36374,6761
2024-08-26,Laptop,Canada,5,26781,8024
2024-08-27,Smartwatch,UK,1,31752,9298
2024-08-27,Headphones,Germany,3,30085,5493
2024-08-27,Tablet,India,4,39979,5695
2024-08-27,Laptop,USA,1,24120,5406
2024-08-27,Camera,UK,10,47674,7173
2024-08-27,Smartwatch,USA,10,48700,11598
2024-08-28,Laptop,UK,8,38466,8211
2024-08-28,Mobile,USA,10,41025,10155
2024-08-28,Mobile,UK,8,22569,2822
2024-08-28,Camera,UK,7,42307,8367
2024-08-28,Mobile,Canada,1,20961,4026
2024-08-28,Tablet,UK,1,1801,274
2024-08-29,Camera,UK,5,4811,662
2024-08-29,Camera,India,5,9305,2560
2024-08-29,Headphones,USA,8,34898,5628
2024-08-30,Smartwatch,UK,1,5178,838
2024-08-30,Smartwatch,Canada,4,1163,155
2024-08-30,Laptop,UK,10,13487,2118
2024-08-30,Mobile,UK,1,11316,2677
2024-08-31,Mobile,India,2,42100,8149
2024-08-31,Mobile,UK,1,14669,2164
2024-08-31,Headphones,Germany,4,33457,3556
2024-08-31,Headphones,India,9,35584,7509
2024-09-01,Mobile,Germany,10,12080,2342
2024-09-01,Laptop,Canada,8,6320,1224
2024-09-01,Laptop,UK,1,7504,1443
2024-09-02,Laptop,USA,8,47683,7067
2024-09-02,Tablet,Canada,7,8862,1469
2024-09-02,Tablet,Canada,1,32183,6559
2024-09-02,Smartwatch,India,5,41108,7073
2024-09-02,Tablet,UK,1,45842,5740
2024-09-02,Mobile,UK,7,1369,388
2024-09-03,Laptop,India,4,16418,3765
2024-09-03,Mobile,India,1,33809,5227
2024-09-03,Tablet,Canada,3,41976,12430
2024-09-04,Headphones,USA,6,36492,6465
2024-09-04,Laptop,Germany,10,25559,5949
2024-09-04,Camera,UK,7,31959,9288
2024-09-04,Smartwatch,UK,9,3533,556
2024-09-04,Mobile,India,10,44823,8996
2024-09-05,Headphones,Germany,3,13112,1579
2024-09-05,Camera,Germany,8,2270,622
2024-09-05,Headphones,Canada,4,15934,3229
2024-09-06,Mobile,India,9,34831,5419
2024-09-06,Headphones,India,3,6385,1312
2024-09-06,Camera,UK,2,20312,4570
2024-09-06,Camera,Canada,9,18586,3486
2024-09-06,Tablet,Germany,1,4535,655
2024-09-06,Laptop,India,1,48123,10163
2024-09-07,Smartwatch,India,9,21322,5240
2024-09-07,Tablet,Germany,5,31911,6201
2024-09-07,Laptop,UK,6,45041,9420
2024-09-07,Laptop,USA,5,31274,8857
2024-09-07,Headphones,India,5,24580,4834
2024-09-08,Mobile,USA,10,11817,1456
2024-09-08,Smartwatch,Germany,5,4775,713
2024-09-08,Tablet,Canada,10,18652,5408
2024-09-09,Laptop,UK,2,16024,2813
2024-09-09,Camera,Germany,4,31302,5461
2024-09-09,Mobile,Canada,4,8293,2226
2024-09-09,Mobile,USA,3,16472,2552
2024-09-09,Tablet,Germany,4,24154,3688
2024-09-09,Mobile,UK,1,21692,5989
2024-09-10,Camera,USA,2,4324,960
2024-09-10,Headphones,India,7,46842,10020
2024-09-10,Laptop,UK,10,38062,7819
2024-09-11,Laptop,India,3,39718,5569
2024-09-11,Mobile,Germany,9,20188,3554
2024-09-11,Mobile,UK,2,28593,5451
2024-09-11,Camera,India,8,7124,1540
2024-09-11,Mobile,Canada,6,30056,3136
2024-09-11,Smartwatch,Germany,5,21330,4464
2024-09-12,Tablet,Canada,7,32295,4991
2024-09-12,Camera,UK,4,40225,8127
2024-09-12,Laptop,USA,9,42958,12045
2024-09-12,Tablet,Germany,2,29323,3646
2024-09-13,Mobile,UK,8,1114,181
2024-09-13,Mobile,India,10,18084,4444
2024-09-13,Camera,UK,5,11574,2361
2024-09-14,Laptop,India,8,9746,2082
2024-09-14,Smartwatch,India,10,27274,7518
2024-09-14,Mobile,UK,7,9337,2471
2024-09-14,Laptop,UK,5,36017,5176
2024-09-15,Tablet,USA,6,43926,8208
2024-09-15,Laptop,USA,8,39435,8670
2024-09-15,Tablet,UK,5,35398,5246
2024-09-15,Tablet,Germany,1,15185,2140
2024-09-15,Camera,India,9,40601,6340
2024-09-15,Mobile,Canada,5,24772,2771
2024-09-16,Laptop,UK,10,1230,367
2024-09-16,Tablet,India,4,26494,6965
2024-09-16,Headphones,UK,10,48318,12885
2024-09-16,Laptop,USA,10,16338,3284
2024-09-17,Headphones,USA,5,25296,5361
2024-09-17,Smartwatch,Germany,4,42289,10923
2024-09-17,Laptop,USA,5,11859,2258
2024-09-18,Smartwatch,Germany,4,16294,1658
2024-09-18,Tablet,Canada,10,40198,5137
2024-09-18,Laptop,Germany,9,13610,2538
2024-09-19,Mobile,Germany,2,1194,283
2024-09-19,Headphones,India,4,44511,12867
2024-09-19,Mobile,UK,9,40707,11672
2024-09-19,Mobile,USA,10,40952,7128
2024-09-19,Camera,Canada,8,5417,1531
2024-09-19,Tablet,India,1,39872,6187
2024-09-20,Headphones,UK,2,25927,7095
2024-09-20,Headphones,India,7,17881,2613
2024-09-20,Laptop,Canada,5,15011,2286
2024-09-21,Tablet,Canada,6,16474,4864
2024-09-21,Laptop,India,10,44999,10917
2024-09-21,Headphones,UK,3,10628,1578
2024-09-21,Mobile,India,5,24317,6956
2024-09-21,Camera,UK,7,41016,10474
2024-09-21,Mobile,Germany,2,48244,5075
2024-09-22,Tablet,India,4,35411,6129
2024-09-22,Smartwatch,Canada,3,14831,2189
2024-09-22,Tablet,India,10,26776,3161
2024-09-22,Tablet,UK,5,47988,8313
2024-09-22,Mobile,USA,10,3170,595
2024-09-22,Tablet,Canada,6,46845,11802
2024-09-23,Camera,USA,7,7217,1725
2024-09-23,Camera,USA,5,28644,4989
2024-09-23,Tablet,Germany,10,17968,3046
2024-09-23,Tablet,UK,5,26740,7868
2024-09-23,Laptop,USA,9,14569,1760
2024-09-24,Headphones,India,3,29227,8213
2024-09-24,Smartwatch,India,6,33828,6716
2024-09-24,Camera,UK,4,10582,2939
2024-09-24,Mobile,USA,6,44643,7679
2024-09-24,Laptop,India,4,42059,4869
2024-09-25,Smartwatch,India,3,2909,469
2024-09-25,Tablet,Germany,7,18211,5227
2024-09-25,Headphones,India,4,41230,5490
2024-09-25,Mobile,Germany,4,38657,8409
2024-09-25,Tablet,India,6,16758,3692
2024-09-26,Tablet,UK,4,46783,12833
2024-09-26,Tablet,Germany,2,14486,3606
2024-09-26,Tablet,Canada,7,6894,919
2024-09-26,Tablet,Canada,8,47061,7309
2024-09-26,Smartwatch,Canada,7,1024,148
2024-09-26,Smartwatch,India,6,28481,3899
2024-09-27,Smartwatch,UK,6,41459,10653
2024-09-27,Tablet,Canada,2,18564,2240
2024-09-27,Smartwatch,Canada,6,33160,7976
2024-09-28,Mobile,India,10,6070,1716
2024-09-28,Mobile,Canada,4,37173,9158
2024-09-28,Headphones,Germany,3,28078,4117
2024-09-29,Headphones,Germany,4,35805,10082
2024-09-29,Tablet,UK,4,20321,3007
2024-09-29,Tablet,UK,5,8233,922
2024-09-30,Smartwatch,USA,6,26463,7019
2024-09-30,Headphones,UK,6,9967,2771
2024-09-30,Laptop,India,5,15734,4636
2024-09-30,Headphones,UK,3,45005,5597
2024-10-01,Laptop,USA,6,12209,2074
2024-10-01,Mobile,USA,9,12252,3582
2024-10-01,Smartwatch,USA,6,16468,2041
2024-10-01,Camera,Germany,5,40704,8025
2024-10-01,Camera,India,9,19649,5186
2024-10-02,Camera,Germany,2,27249,6128
2024-10-02,Tablet,Canada,3,44236,9862
2024-10-02,Headphones,UK,4,44663,8238
2024-10-02,Headphones,UK,2,43595,6521
2024-10-02,Headphones,Germany,2,22618,2785
2024-10-02,Laptop,USA,4,47210,13554
2024-10-03,Smartwatch,India,8,18678,3964
2024-10-03,Laptop,Germany,8,10098,1417
2024-10-03,Camera,Germany,7,49404,13015
2024-10-04,Mobile,Germany,2,6163,1674
2024-10-04,Smartwatch,USA,2,33937,8568
2024-10-04,Mobile,Canada,4,45970,5067
2024-10-04,Camera,UK,6,22962,3480
2024-10-04,Mobile,Canada,10,42485,9341
2024-10-05,Headphones,UK,10,29725,5637
2024-10-05,Headphones,USA,4,34290,7256
2024-10-05,Mobile,India,6,32843,7667
2024-10-05,Headphones,UK,7,37644,10005
2024-10-05,Camera,India,5,37942,6832
2024-10-06,Laptop,India,9,44576,5068
2024-10-06,Smartwatch,India,2,37761,11016
2024-10-06,Camera,USA,9,24149,6454
2024-10-07,Smartwatch,India,1,34386,6726
2024-10-07,Mobile,Germany,8,20481,2714
2024-10-07,Tablet,Germany,3,16139,3761
2024-10-07,Smartwatch,USA,4,47689,7287
2024-10-07,Headphones,Canada,3,46594,5450
2024-10-07,Camera,UK,3,16163,4426
2024-10-08,Headphones,India,2,6458,894
2024-10-08,Mobile,USA,4,35189,5903
2024-10-08,Tablet,UK,10,29381,2977
2024-10-09,Laptop,USA,5,9448,1307
2024-10-09,Mobile,Germany,3,23517,2589
2024-10-09,Laptop,USA,2,12235,2200
2024-10-09,Mobile,USA,9,17296,4599
2024-10-10,Laptop,Germany,1,41102,8615
2024-10-10,Mobile,Germany,3,5986,917
2024-10-10,Mobile,USA,9,46423,7421
2024-10-10,Headphones,USA,7,46958,5693
2024-10-10,Tablet,Canada,10,34166,9200
2024-10-10,Laptop,USA,9,24913,5324
2024-10-11,Mobile,UK,2,40186,10082
2024-10-11,Laptop,Canada,4,28614,7226
2024-10-11,Tablet,UK,10,45708,13006
2024-10-12,Mobile,Germany,8,37204,9043
2024-10-12,Headphones,Germany,2,16057,2837
2024-10-12,Laptop,Germany,8,42095,8328
2024-10-12,Laptop,Canada,4,31021,8406
2024-10-12,Headphones,USA,10,38859,5513
2024-10-13,Camera,USA,4,35288,3642
2024-10-13,Camera,Germany,9,16917,3227
2024-10-13,Headphones,India,7,47529,6500
2024-10-14,Smartwatch,India,9,35248,5265
2024-10-14,Mobile,Germany,3,44452,11578
2024-10-14,Camera,Germany,7,42937,8704
2024-10-14,Smartwatch,Germany,10,3486,561
2024-10-14,Laptop,UK,1,35281,5193
2024-10-15,Headphones,Canada,3,28649,6758
2024-10-15,Camera,Germany,3,42418,4369
2024-10-15,Camera,Canada,8,49959,6067
2024-10-15,Mobile,UK,5,11159,2178
2024-10-16,Headphones,India,4,28495,7281
2024-10-16,Mobile,Germany,7,35926,5738
2024-10-16,Mobile,UK,9,6359,754
2024-10-16,Mobile,Canada,1,10095,1352
2024-10-16,Tablet,UK,2,14291,2451
2024-10-17,Laptop,India,3,43356,10467
2024-10-17,Camera,Canada,9,35186,7243
2024-10-17,Laptop,USA,6,2834,303
2024-10-17,Tablet,Canada,8,20886,2567
2024-10-17,Camera,UK,7,25495,6861
2024-10-17,Camera,India,10,1854,347
2024-10-18,Mobile,India,8,6424,1404
2024-10-18,Camera,USA,7,30986,6501
2024-10-18,Camera,Canada,4,16268,2579
2024-10-18,Tablet,USA,9,10537,1756
2024-10-18,Camera,India,10,16441,2309
2024-10-18,Smartwatch,Germany,6,36896,8504
2024-10-19,Headphones,Canada,3,9575,2082
2024-10-19,Smartwatch,Germany,4,36987,5262
2024-10-19,Laptop,Canada,6,16701,3720
2024-10-19,Headphones,UK,3,30095,4108
2024-10-20,Tablet,Germany,8,47313,8350
2024-10-20,Laptop,USA,2,29915,3943
2024-10-20,Laptop,India,10,37947,9399
2024-10-20,Camera,UK,10,46941,12678
2024-10-20,Headphones,UK,9,46493,9220
2024-10-21,Camera,India,9,23019,3346
2024-10-21,Tablet,USA,2,36825,8181
2024-10-21,Laptop,India,7,22332,6112
2024-10-21,Smartwatch,USA,1,42413,8609
2024-10-21,Smartwatch,Canada,8,1595,225
2024-10-21,Laptop,USA,6,30232,4182
2024-10-22,Mobile,India,6,38349,10763
2024-10-22,Laptop,Canada,9,47858,5428
2024-10-22,Camera,USA,6,6010,683
2024-10-22,Smartwatch,Germany,4,43141,7074
2024-10-22,Mobile,Germany,3,47421,13640
2024-10-23,Camera,UK,4,21823,6387
2024-10-23,Tablet,Germany,5,29055,5745
2024-10-23,Camera,Canada,2,30222,9032
2024-10-23,Smartwatch,India,5,25681,6459
2024-10-23,Mobile,UK,10,38502,6830
2024-10-24,Camera,Germany,3,37548,6419
2024-10-24,Headphones,USA,2,17369,2799
2024-10-24,Camera,USA,8,9613,1090
2024-10-24,Headphones,India,5,40274,5283
2024-10-24,Tablet,USA,3,3445,801
2024-10-24,Camera,UK,6,45838,11266
2024-10-25,Smartwatch,UK,2,5266,528
2024-10-25,Smartwatch,UK,7,44620,6211
2024-10-25,Camera,Germany,6,6377,647
2024-10-25,Laptop,Germany,7,40012,10578
2024-10-26,Camera,Germany,6,21171,6036
2024-10-26,Smartwatch,Germany,8,29588,6276
2024-10-26,Headphones,UK,4,2572,350
2024-10-26,Smartwatch,Canada,1,26316,2677
2024-10-27,Tablet,India,6,7545,1144
2024-10-27,Headphones,USA,4,16584,3815
2024-10-27,Laptop,USA,6,24960,4897
2024-10-28,Smartwatch,India,3,38868,6750
2024-10-28,Smartwatch,India,2,47858,12328
2024-10-28,Mobile,India,8,8020,935
2024-10-29,Headphones,Germany,5,34094,8558
2024-10-29,Laptop,UK,8,34614,4019
2024-10-29,Headphones,India,10,25975,6625
2024-10-30,Smartwatch,USA,9,39579,11847
2024-10-30,Mobile,USA,7,4753,869
